molecule_chembl_id,pchembl_value,target_chembl_id,value,canonical_smiles
CHEMBL379963,8.09,CHEMBL4282,8.2,Cn1cccc1CC(C)(C)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21
CHEMBL207139,6.18,CHEMBL4282,660.0,CC(C)(CC1CCCN1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21
CHEMBL377603,8.82,CHEMBL4282,1.5,CC(C)(Cc1ccc[nH]1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21
CHEMBL211774,7.99,CHEMBL4282,10.3,CC(C)(Cc1ccccn1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21
CHEMBL211690,7.98,CHEMBL4282,10.4,CC(C)(Cc1cccnc1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21
CHEMBL438431,6.45,CHEMBL4282,352.0,CC(C)(Cc1ccc(Cl)cc1Cl)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21
CHEMBL210034,8.23,CHEMBL4282,5.9,CC(C)(Cc1ccccc1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21
CHEMBL378827,8.48,CHEMBL4282,3.3,CC(C)(CC1CC1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21
CHEMBL212067,8.82,CHEMBL4282,1.5,O=C1Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)C(F)(F)C(=O)N5)c3)Cc3c[nH]c4ccccc34)cc2C1(F)F
CHEMBL211932,7.28,CHEMBL4282,52.7,CC(C)=C1C(=O)Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)C(=C(C)C)C(=O)N5)c3)Cc3c[nH]c4ccccc34)cc21
CHEMBL211224,6.31,CHEMBL4282,488.0,c1ccc2c(C[C@@H](COc3cncc(-c4cc5cnccc5s4)c3)Nc3cc4cnccc4s3)c[nH]c2c1
CHEMBL209005,5.99,CHEMBL4282,1020.0,O=C1Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)C(Cc4ccccc4)C(=O)N5)c3)Cc3c[nH]c4ccccc34)cc2C1Cc1ccccc1
CHEMBL379576,7.1,CHEMBL4282,80.0,CCC1C(=O)Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)C(CC)C(=O)N5)c3)Cc3c[nH]c4ccccc34)cc21
CHEMBL208761,8.4,CHEMBL4282,4.0,CC1C(=O)Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)C(C)C(=O)N5)c3)Cc3c[nH]c4ccccc34)cc21
CHEMBL211011,7.61,CHEMBL4282,24.6,CC1(C)C(=O)Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)C(C)(C)C(=O)N5)c3)Cc3c[nH]c4ccccc34)cc21
CHEMBL378977,4.81,CHEMBL4282,15600.0,O=S1(=O)Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)NS(=O)(=O)N5)c3)Cc3c[nH]c4ccccc34)cc2N1
CHEMBL209503,8.37,CHEMBL4282,4.3,Oc1nc2ccc(N[C@H](COc3cncc(-c4ccc5nc(O)sc5c4)c3)Cc3c[nH]c4ccccc34)cc2s1
CHEMBL209281,8.13,CHEMBL4282,7.4,Oc1nc2ccc(N[C@H](COc3cncc(-c4ccc5nc(O)oc5c4)c3)Cc3c[nH]c4ccccc34)cc2o1
CHEMBL263512,4.68,CHEMBL4282,20700.0,N#CCn1c(O)nc2cc(N[C@H](COc3cncc(-c4ccc5c(c4)nc(O)n5CC#N)c3)Cc3c[nH]c4ccccc34)ccc21
CHEMBL379342,6.39,CHEMBL4282,405.0,N#CCn1c(O)nc2ccc(N[C@H](COc3cncc(-c4ccc5nc(O)n(CC#N)c5c4)c3)Cc3c[nH]c4ccccc34)cc21
CHEMBL209231,6.83,CHEMBL4282,147.0,Oc1nc2cc(N[C@H](COc3cncc(-c4ccc5[nH]c(O)nc5c4)c3)Cc3c[nH]c4ccccc34)ccc2[nH]1
CHEMBL376959,8.19,CHEMBL4282,6.5,O=Nc1c(O)[nH]c2ccc(N[C@H](COc3cncc(-c4ccc5[nH]c(O)c(N=O)c5c4)c3)Cc3c[nH]c4ccccc34)cc12
CHEMBL377687,6.75,CHEMBL4282,179.0,O=C1Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)C(=O)C(=O)N5)c3)Cc3c[nH]c4ccccc34)cc2C1=O
CHEMBL211434,7.0,CHEMBL4282,99.0,O=C1Cc2ccc(N[C@H](COc3cncc(-c4ccc5c(n4)NC(=O)C5)c3)Cc3c[nH]c4ccccc34)nc2N1
CHEMBL212566,8.49,CHEMBL4282,3.2,O=C1Cc2cc(N[C@H](COc3cncc(-c4ccc5c(c4)CC(=O)N5)c3)Cc3c[nH]c4ccccc34)ccc2N1
CHEMBL438439,5.36,CHEMBL4282,4400.0,O=C1Cc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)NC(=O)C5)c3)Cc3c[nH]c4ccccc34)cc2N1
CHEMBL211281,8.27,CHEMBL4282,5.4,c1ccc2c(C[C@@H](COc3cncc(-c4cc5ccncc5s4)c3)Nc3cc4ccncc4s3)c[nH]c2c1
CHEMBL207217,7.39,CHEMBL4282,41.0,c1ccc2c(C[C@@H](COc3cncc(-c4ccc5nonc5c4)c3)Nc3ccc4nonc4c3)c[nH]c2c1
CHEMBL212157,6.2,CHEMBL4282,626.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@H](N)Cc4ccccc4)c3)cc12
CHEMBL378759,6.61,CHEMBL4282,244.0,Cc1n[nH]c2ccc(-c3cncc(SC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12
CHEMBL207338,8.08,CHEMBL4282,8.3,Cc1n[nH]c2ccc(-c3cncc(NC[C@@H](N)Cc4ccccc4)c3)cc12
CHEMBL211186,7.15,CHEMBL4282,70.6,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)CCCc4ccccc4)c3)cc12
CHEMBL212098,6.71,CHEMBL4282,197.0,Cc1n[nH]c2ccc(-c3cncc(OCCC[C@@H](N)Cc4ccccc4)c3)cc12
CHEMBL211084,6.54,CHEMBL4282,289.0,Cc1n[nH]c2ccc(-c3cncc(OCC[C@@H](N)Cc4ccccc4)c3)cc12
CHEMBL378870,6.63,CHEMBL4282,233.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)c4ccccc4)c3)cc12
CHEMBL212259,6.43,CHEMBL4282,368.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)CC4CCCCC4)c3)cc12
CHEMBL208612,5.48,CHEMBL4282,3282.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccncc4)c3)cc12
CHEMBL379218,7.96,CHEMBL4282,11.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12
CHEMBL379868,6.73,CHEMBL4282,185.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cnc5ccccc5c4)c3)cc12
CHEMBL210403,8.96,CHEMBL4282,1.1,COc1ccc2ccccc2c1C[C@H](N)COc1cncc(-c2ccc3[nH]nc(C)c3c2)c1
CHEMBL210349,8.08,CHEMBL4282,8.3,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc5ccccc45)c3)cc12
CHEMBL210740,8.49,CHEMBL4282,3.2,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc5ccccc5c4)c3)cc12
CHEMBL263510,8.18,CHEMBL4282,6.6,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4csc5ccccc45)c3)cc12
CHEMBL208790,8.68,CHEMBL4282,2.1,Cc1[nH]c2ccccc2c1C[C@H](N)COc1cncc(-c2ccc3[nH]nc(C)c3c2)c1
CHEMBL379300,9.8,CHEMBL4282,0.16,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12
CHEMBL209638,6.17,CHEMBL4282,672.0,N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)CC1CCCCC1
CHEMBL207373,6.33,CHEMBL4282,465.0,N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)c1ccccc1
CHEMBL209358,5.82,CHEMBL4282,1525.0,N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1ccncc1
CHEMBL210020,7.05,CHEMBL4282,89.6,N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1ccccc1
CHEMBL437122,7.07,CHEMBL4282,85.0,N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1cnc2ccccc2c1
CHEMBL211018,8.46,CHEMBL4282,3.5,N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1ccc2ccccc2c1
CHEMBL211865,7.2,CHEMBL4282,63.7,N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1csc2ccccc12
CHEMBL211827,8.17,CHEMBL4282,6.8,N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1n[nH]c2ccccc12
CHEMBL208606,7.26,CHEMBL4282,54.6,Cn1cc(C[C@H](N)COc2cncc(-c3ccc4cnccc4c3)c2)c2ccccc21
CHEMBL213618,8.22,CHEMBL4282,6.0,CNc1nccc(-c2ccc(C(=O)N[C@H](CN)Cc3ccc(Cl)cc3Cl)s2)n1
CHEMBL373882,4.0,CHEMBL4282,100000.0,CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1
CHEMBL223367,5.5,CHEMBL4282,3.15,N#Cc1ncc2nc1OCCCCCOc1cc(CCCO)c(Cl)cc1NC(=O)N2
CHEMBL373598,5.97,CHEMBL4282,1.07,N#Cc1ncc2nc1OCCCCCOc1cc(OCCCO)c(Cl)cc1NC(=O)N2
CHEMBL223360,4.3,CHEMBL4282,50000.0,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1
CHEMBL374805,8.82,CHEMBL4282,1.5,N[C@H](COc1cncc(-c2ccc3[nH]ncc3c2)c1)Cc1c[nH]c2ccccc12
CHEMBL226383,8.08,CHEMBL4282,8.3,N[C@H](COc1cncc(-c2cc3c(-c4ccccc4)n[nH]c3cn2)c1)Cc1ccccc1
CHEMBL375486,6.64,CHEMBL4282,228.0,Cn1cccc1-c1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12
CHEMBL375485,8.21,CHEMBL4282,6.1,N[C@H](COc1cncc(-c2cc3c(-c4ccco4)n[nH]c3cn2)c1)Cc1ccccc1
CHEMBL226382,7.89,CHEMBL4282,13.0,C=Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12
CHEMBL226381,6.98,CHEMBL4282,104.0,Cc1n[nH]c2c[n+]([O-])c(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12
CHEMBL226332,7.23,CHEMBL4282,59.0,N[C@H](COc1cncc(-c2cc3c(Cl)n[nH]c3cn2)c1)Cc1ccccc1
CHEMBL376570,7.6,CHEMBL4282,25.0,Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12
CHEMBL226331,6.65,CHEMBL4282,223.0,N[C@H](COc1cncc(-c2cc3cn[nH]c3cn2)c1)Cc1ccccc1
CHEMBL376569,9.47,CHEMBL4282,0.34,Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12
CHEMBL226330,9.22,CHEMBL4282,0.6,N[C@H](COc1cncc(-c2cc3cn[nH]c3cn2)c1)Cc1c[nH]c2ccccc12
CHEMBL225789,8.15,CHEMBL4282,7.1,Nc1cc2[nH]nc(Cl)c2cc1-c1cncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)c1
CHEMBL388729,7.29,CHEMBL4282,51.0,Nc1cc2[nH]ncc2cc1-c1cncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)c1
CHEMBL225788,6.02,CHEMBL4282,953.0,N[C@H](COc1cncc(-c2cc3cn[nH]c3cc2[N+](=O)[O-])c1)Cc1c[nH]c2ccccc12
CHEMBL374808,8.74,CHEMBL4282,1.8,N[C@H](COc1cncc(-c2ccc3[nH]nc(C(F)(F)F)c3c2)c1)Cc1c[nH]c2ccccc12
CHEMBL226148,9.0,CHEMBL4282,1.0,N[C@H](COc1cncc(-c2ccc3[nH]nc(Cl)c3c2)c1)Cc1c[nH]c2ccccc12
CHEMBL242237,4.82,CHEMBL4282,15.0,NC(=O)c1ccccc1Nc1ccnc(Nc2cccc(O)c2)n1
CHEMBL226798,7.33,CHEMBL4282,47.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(OCCN)c4)c3)cc12
CHEMBL226797,7.11,CHEMBL4282,78.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(OCC5CCN(C)CC5)c4)c3)cc12
CHEMBL226796,5.87,CHEMBL4282,1360.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(OCC5CCCCC5)c4)c3)cc12
CHEMBL226745,8.17,CHEMBL4282,6.8,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(OCC5CCNCC5)c4)c3)cc12
CHEMBL388310,6.54,CHEMBL4282,290.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(OCCC5CCNCC5)c4)c3)cc12
CHEMBL415220,6.12,CHEMBL4282,751.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(OCCN5CCOCC5)c4)c3)cc12
CHEMBL226744,7.89,CHEMBL4282,13.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc5c(c4)OC(F)(F)C(F)(F)O5)c3)cc12
CHEMBL227326,7.85,CHEMBL4282,14.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc5c4OC(F)(F)O5)c3)cc12
CHEMBL227325,7.38,CHEMBL4282,42.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc5c(c4)OCO5)c3)cc12
CHEMBL389468,6.9,CHEMBL4282,126.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(-c5ccccc5)c4)c3)cc12
CHEMBL227324,7.69,CHEMBL4282,20.3,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(OC(F)(F)F)cc4)c3)cc12
CHEMBL227271,8.48,CHEMBL4282,3.3,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(OC(F)(F)F)c4)c3)cc12
CHEMBL226529,7.82,CHEMBL4282,15.3,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4OC(F)(F)F)c3)cc12
CHEMBL227323,7.92,CHEMBL4282,12.1,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(C(F)(F)F)cc4F)c3)cc12
CHEMBL375717,8.51,CHEMBL4282,3.1,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(C(F)(F)F)c(F)c4)c3)cc12
CHEMBL227322,8.92,CHEMBL4282,1.2,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cc(C(F)(F)F)ccc4F)c3)cc12
CHEMBL375716,7.88,CHEMBL4282,13.3,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cc(F)cc(C(F)(F)F)c4)c3)cc12
CHEMBL226627,8.74,CHEMBL4282,1.8,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(F)c(C(F)(F)F)c4)c3)cc12
CHEMBL226626,7.24,CHEMBL4282,57.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cc(C(F)(F)F)cc(C(F)(F)F)c4)c3)cc12
CHEMBL389438,7.75,CHEMBL4282,18.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(C(F)(F)F)cc4)c3)cc12
CHEMBL226625,8.92,CHEMBL4282,1.2,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(C(F)(F)F)c4)c3)cc12
CHEMBL226577,8.11,CHEMBL4282,7.7,COc1ccc(F)cc1C[C@H](N)COc1cncc(-c2ccc3[nH]nc(C)c3c2)c1
CHEMBL227051,7.41,CHEMBL4282,39.0,Cc1cc(C)c(C[C@H](N)COc2cncc(-c3ccc4[nH]nc(C)c4c3)c2)c(C)c1
CHEMBL227050,8.62,CHEMBL4282,2.4,Cc1ccc(C[C@H](N)COc2cncc(-c3ccc4[nH]nc(C)c4c3)c2)cc1F
CHEMBL376394,8.22,CHEMBL4282,6.0,Cc1cc(F)ccc1C[C@H](N)COc1cncc(-c2ccc3[nH]nc(C)c3c2)c1
CHEMBL427426,7.96,CHEMBL4282,11.0,Cc1cc(C[C@H](N)COc2cncc(-c3ccc4[nH]nc(C)c4c3)c2)ccc1F
CHEMBL226996,8.6,CHEMBL4282,2.5,Cc1cc(C[C@H](N)COc2cncc(-c3ccc4[nH]nc(C)c4c3)c2)ccc1Br
CHEMBL227368,8.41,CHEMBL4282,3.9,Cc1ccc(F)cc1C[C@H](N)COc1cncc(-c2ccc3[nH]nc(C)c3c2)c1
CHEMBL376792,7.31,CHEMBL4282,49.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c(F)cc(F)cc4Br)c3)cc12
CHEMBL227367,8.89,CHEMBL4282,1.3,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(Br)c(F)c4)c3)cc12
CHEMBL227366,8.0,CHEMBL4282,10.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(Br)cc4F)c3)cc12
CHEMBL376118,7.68,CHEMBL4282,20.7,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cc(Cl)cc(Cl)c4)c3)cc12
CHEMBL229968,8.74,CHEMBL4282,1.8,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(Cl)c(Cl)c4)c3)cc12
CHEMBL229918,8.25,CHEMBL4282,5.6,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(Cl)c4Cl)c3)cc12
CHEMBL229917,8.44,CHEMBL4282,3.6,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(Cl)c(F)c4)c3)cc12
CHEMBL375919,8.51,CHEMBL4282,3.1,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(F)c(Cl)c4)c3)cc12
CHEMBL229320,9.05,CHEMBL4282,0.9,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(I)c4)c3)cc12
CHEMBL229855,8.3,CHEMBL4282,5.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(Br)cc4)c3)cc12
CHEMBL390372,8.68,CHEMBL4282,2.1,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(Br)c4)c3)cc12
CHEMBL229854,7.64,CHEMBL4282,23.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4Br)c3)cc12
CHEMBL229800,7.96,CHEMBL4282,11.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(Cl)cc4)c3)cc12
CHEMBL229799,8.23,CHEMBL4282,5.9,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(Cl)c4)c3)cc12
CHEMBL390371,7.54,CHEMBL4282,29.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4Cl)c3)cc12
CHEMBL388809,7.51,CHEMBL4282,31.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c(F)cc(F)cc4F)c3)cc12
CHEMBL229798,7.92,CHEMBL4282,12.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(F)c(F)c4F)c3)cc12
CHEMBL229748,7.18,CHEMBL4282,65.5,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c(F)cccc4F)c3)cc12
CHEMBL229315,7.68,CHEMBL4282,21.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(F)cc4F)c3)cc12
CHEMBL438483,8.07,CHEMBL4282,8.5,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(F)c4F)c3)cc12
CHEMBL229314,8.08,CHEMBL4282,8.4,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(F)c4)c3)cc12
CHEMBL226849,8.85,CHEMBL4282,1.4,N[C@H](COc1cncc(-c2ccc3c(c2)/C(=C\c2ccco2)C(=O)N3)c1)Cc1ccccc1
CHEMBL388311,7.8,CHEMBL4282,16.0,N[C@H](COc1cncc(-c2ccc3c(c2)/C(=C/c2ccc[nH]2)C(=O)N3)c1)Cc1ccccc1
CHEMBL226848,5.58,CHEMBL4282,2650.0,N[C@H](COc1cncc(-c2ccc3c(c2)CC(=O)N3)c1)Cc1ccccc1
CHEMBL226850,8.14,CHEMBL4282,7.2,N[C@H](COc1cncc(-c2cc3cn[nH]c3cn2)c1)Cc1cccc(C(F)(F)F)c1
CHEMBL427422,8.3,CHEMBL4282,5.0,Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4cccc(F)c4F)c3)cc12
CHEMBL226898,9.22,CHEMBL4282,0.6,Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4cccc(C(F)(F)F)c4)c3)cc12
CHEMBL388312,8.54,CHEMBL4282,2.9,N[C@H](COc1cncc(-c2cc3c(Cl)n[nH]c3cn2)c1)Cc1cccc(C(F)(F)F)c1
CHEMBL395080,6.06,CHEMBL4282,0.88,COc1cc(-c2ccc3c(c2)Nc2ccc(CC(=O)Nc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1N
CHEMBL86755,5.64,CHEMBL4282,2.3,O=C1Nc2ccccc2/C1=C/c1ccc[nH]1
CHEMBL228654,7.0,CHEMBL4282,100.0,C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1ccc[nH]1
CHEMBL398606,4.57,CHEMBL4282,26.89,CC(C)NCc1ccc(Nc2cc(-c3ccc(-c4ccc(O)cc4O)cc3)[nH]n2)cc1
CHEMBL246537,4.05,CHEMBL4282,89.0,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCc2cccc3ccccc23)C(C)C)cc1
CHEMBL246327,4.29,CHEMBL4282,51.0,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCc2ccc3ccccc3c2)C(C)C)cc1
CHEMBL396644,4.1,CHEMBL4282,79.0,CC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccccc2)C(C)C)cc1
CHEMBL396643,4.39,CHEMBL4282,41.0,CC(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccccc2)C(C)C)cc1
CHEMBL397075,4.02,CHEMBL4282,96.0,CCCCCc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)c2ccc(NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(C)=O)cc2)C(C)C)cc1
CHEMBL437188,4.03,CHEMBL4282,94.0,CC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCN2CCC(Cc3ccccc3)CC2)C(C)C)cc1
CHEMBL269433,4.21,CHEMBL4282,62.0,CC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCc2cccc3ccccc23)C(C)C)cc1
CHEMBL396589,4.28,CHEMBL4282,52.0,CCCCCCNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1ccc(NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(C)=O)cc1)C(C)C
CHEMBL245965,4.44,CHEMBL4282,36.0,CC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCc2ccc3ccccc3c2)C(C)C)cc1
CHEMBL245565,4.55,CHEMBL4282,28.0,CC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccccc2)C(C)C)cc1
CHEMBL393645,4.11,CHEMBL4282,77.0,CC(C)[C@H](NC(=O)c1ccc(NC(=N)N)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1
CHEMBL395685,4.85,CHEMBL4282,14.0,CC(C)[C@H](NC(=O)c1ccc(N(CC(=O)NCc2ccccc2)C(=O)CCCCNC(=N)N)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1
CHEMBL391132,4.24,CHEMBL4282,58.0,CC(C)[C@H](NC(=O)c1ccc(N(CC(=O)NC(C)(C)C)C(=O)CCCCNC(=N)N)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1
CHEMBL247619,7.39,CHEMBL4282,41.0,CNC(=O)Nc1ccc(CNc2c(C(=O)Nc3ccc4c(c3)OC(F)(F)C(F)(F)O4)cnn2C)cn1
CHEMBL247250,7.62,CHEMBL4282,24.0,CNC(=O)Nc1ccc(CNc2ncsc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)cn1
CHEMBL247798,7.09,CHEMBL4282,81.0,CCNC(=O)Nc1ccc(CNc2ncsc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)cn1
CHEMBL247797,7.82,CHEMBL4282,15.0,CNC(=O)Nc1ccc(CNc2c(C(=O)Nc3ccc(SC(F)(F)F)cc3)cnn2C)cn1
CHEMBL248757,5.43,CHEMBL4282,3.698,N#Cc1ncc2nc1OCCCCOc1cc(NCc3cncs3)c(Cl)cc1NC(=O)N2
CHEMBL276130,6.65,CHEMBL4282,226.0,CSc1ncc2cc(-c3ccccc3)c(-c3ccc(CNCCC(N)=O)cc3)nc2n1
